"org","year","survey","bush","state","edu","age","female","black","weight"
"cbsnyt",4,"9155",0,5,2,4,1,0,647
"cbsnyt",4,"9155",1,14,3,3,0,0,591
"cbsnyt",4,"9155",0,18,1,3,1,0,1573
"cbsnyt",4,"9155",1,38,4,4,1,0,579
"cbsnyt",4,"9155",1,35,2,2,1,0,1189
"cbsnyt",4,"9155",1,21,3,1,0,0,1096
"cbsnyt",4,"9155",0,21,1,3,1,1,1017
"cbsnyt",4,"9155",1,47,4,1,0,0,941
"cbsnyt",4,"9155",0,11,2,3,1,0,468
"cbsnyt",4,"9155",NA,11,2,3,1,0,935
"cbsnyt",4,"9155",1,11,2,3,1,0,935
"cbsnyt",4,"9155",1,31,4,2,0,0,803
"cbsnyt",4,"9155",1,10,4,4,0,0,928
"cbsnyt",4,"9155",1,15,2,3,1,0,1346
"cbsnyt",4,"9155",0,15,2,4,1,0,1427
"cbsnyt",4,"9155",1,33,4,3,1,0,678
"cbsnyt",4,"9155",1,33,4,3,0,0,759
"cbsnyt",4,"9155",1,31,3,3,1,0,561
"cbsnyt",4,"9155",0,33,4,2,0,0,803
"cbsnyt",4,"9155",1,22,2,3,1,0,1429
"cbsnyt",4,"9155",0,22,2,3,0,0,1600
"cbsnyt",4,"9155",1,31,2,2,1,0,1262
"cbsnyt",4,"9155",0,10,2,4,1,1,1923
"cbsnyt",4,"9155",0,41,1,2,1,1,1602
"cbsnyt",4,"9155",1,41,2,2,1,0,3098
"cbsnyt",4,"9155",1,36,3,1,1,0,2350
"cbsnyt",4,"9155",0,15,2,3,1,0,673
"cbsnyt",4,"9155",1,17,2,2,1,0,1189
"cbsnyt",4,"9155",1,22,2,4,1,0,757
"cbsnyt",4,"9155",0,39,2,4,1,0,1515
"cbsnyt",4,"9155",0,20,1,3,0,0,1794
"cbsnyt",4,"9155",1,23,2,1,0,0,2141
"cbsnyt",4,"9155",0,33,2,2,1,0,1894
"cbsnyt",4,"9155",1,33,2,4,0,0,2543
"cbsnyt",4,"9155",1,33,4,2,0,0,401
"cbsnyt",4,"9155",0,23,3,3,1,0,1056
"cbsnyt",4,"9155",NA,50,3,2,1,0,290
"cbsnyt",4,"9155",1,24,2,4,0,0,1597
"cbsnyt",4,"9155",1,23,2,2,1,0,1784
"cbsnyt",4,"9155",1,23,2,1,0,0,1427
"cbsnyt",4,"9155",0,36,4,4,1,1,826
"cbsnyt",4,"9155",1,23,2,1,1,0,637
"cbsnyt",4,"9155",1,23,3,1,0,0,1578
"cbsnyt",4,"9155",1,50,3,2,0,0,974
"cbsnyt",4,"9155",0,28,2,3,0,0,1256
"cbsnyt",4,"9155",0,33,2,3,0,0,533
"cbsnyt",4,"9155",0,26,4,2,1,0,338
"cbsnyt",4,"9155",0,33,4,3,1,0,339
"cbsnyt",4,"9155",1,33,1,3,0,0,1794
"cbsnyt",4,"9155",1,36,3,1,0,0,1052
"cbsnyt",4,"9155",1,36,3,2,1,0,580
"cbsnyt",4,"9155",1,15,4,3,0,0,357
"cbsnyt",4,"9155",0,14,3,1,1,1,1216
"cbsnyt",4,"9155",0,22,4,2,1,0,359
"cbsnyt",4,"9155",0,26,2,2,1,0,1189
"cbsnyt",4,"9155",0,21,4,3,1,0,333
"cbsnyt",4,"9155",0,36,3,2,0,0,650
"cbsnyt",4,"9155",0,33,4,4,1,0,422
"cbsnyt",4,"9155",1,36,2,2,0,0,1331
"cbsnyt",4,"9155",0,14,3,1,1,0,470
"cbsnyt",4,"9155",1,1,2,4,1,0,1487
"cbsnyt",4,"9155",0,11,2,2,1,0,1239
"cbsnyt",4,"9155",1,23,3,1,1,0,940
"cbsnyt",4,"9155",0,50,2,1,0,0,1427
"cbsnyt",4,"9155",1,31,4,3,1,0,678
"cbsnyt",4,"9155",0,4,2,4,1,0,1487
"cbsnyt",4,"9155",0,33,2,4,1,0,1515
"cbsnyt",4,"9155",1,28,3,2,0,0,650
"cbsnyt",4,"9155",1,44,2,3,1,0,1403
"cbsnyt",4,"9155",0,39,2,2,1,0,1262
"cbsnyt",4,"9155",1,19,4,2,0,0,1182
"cbsnyt",4,"9155",0,19,1,4,0,1,1159
"cbsnyt",4,"9155",1,37,3,3,1,0,550
"cbsnyt",4,"9155",0,43,2,3,1,0,935
"cbsnyt",4,"9155",1,44,4,2,0,0,394
"cbsnyt",4,"9155",1,44,3,3,1,0,550
"cbsnyt",4,"9155",1,25,2,4,1,0,743
"cbsnyt",4,"9155",0,19,4,2,1,1,455
"cbsnyt",4,"9155",1,25,3,2,1,0,605
"cbsnyt",4,"9155",NA,8,4,3,1,1,430
"cbsnyt",4,"9155",0,15,2,4,0,1,1051
"cbsnyt",4,"9155",1,37,1,2,0,0,694
"cbsnyt",4,"9155",1,47,3,4,1,0,560
"cbsnyt",4,"9155",0,33,4,2,1,0,717
"cbsnyt",4,"9155",0,4,1,4,0,0,1664
"cbsnyt",4,"9155",0,50,3,1,1,0,940
"cbsnyt",4,"9155",1,14,4,4,1,0,398
"cbsnyt",4,"9155",0,16,2,2,1,0,1189
"cbsnyt",4,"9155",0,44,4,2,1,0,352
"cbsnyt",4,"9155",1,44,3,2,0,0,677
"cbsnyt",4,"9155",1,26,2,3,0,0,2009
"cbsnyt",4,"9155",1,25,2,1,1,0,1329
"cbsnyt",4,"9155",0,50,4,2,1,0,338
"cbsnyt",4,"9155",NA,39,2,2,0,0,1413
"cbsnyt",4,"9155",1,21,2,1,0,0,1487
"cbsnyt",4,"9155",0,50,2,2,1,0,1189
"cbsnyt",4,"9155",0,26,3,3,0,0,591
"cbsnyt",4,"9155",1,14,3,2,1,0,580
"cbsnyt",4,"9155",1,22,2,4,0,0,848
"cbsnyt",4,"9155",0,43,2,2,0,1,2738
"cbsnyt",4,"9155",0,37,1,4,1,0,743
"cbsnyt",4,"9155",1,36,1,3,0,0,1690
"cbsnyt",4,"9155",0,44,4,1,1,0,420
"cbsnyt",4,"9155",0,47,3,4,1,0,280
"cbsnyt",4,"9155",0,37,3,3,1,0,825
"cbsnyt",4,"9155",1,10,4,2,1,0,352
"cbsnyt",4,"9155",1,10,1,4,0,0,1664
"cbsnyt",4,"9155",1,18,2,2,1,0,1239
"cbsnyt",4,"9155",1,34,3,3,1,0,550
"cbsnyt",4,"9155",1,39,2,3,0,0,1066
"cbsnyt",4,"9155",1,33,4,2,1,0,717
"cbsnyt",4,"9155",0,36,4,2,1,0,338
"cbsnyt",4,"9155",0,36,2,2,0,0,1331
"cbsnyt",4,"9155",0,23,3,3,0,0,591
"cbsnyt",4,"9155",0,36,1,4,0,0,1597
"cbsnyt",4,"9155",NA,36,2,4,1,0,1427
"cbsnyt",4,"9155",0,11,1,3,1,0,787
"cbsnyt",4,"9155",1,33,3,1,0,0,2234
"cbsnyt",4,"9155",1,47,2,3,1,0,935
"cbsnyt",4,"9155",0,22,4,2,0,0,803
"cbsnyt",4,"9155",1,30,1,4,1,0,1515
"cbsnyt",4,"9155",0,33,4,1,0,1,1893
"cbsnyt",4,"9155",0,44,3,2,0,0,677
"cbsnyt",4,"9155",1,33,4,2,1,1,927
"cbsnyt",4,"9155",1,33,4,2,1,0,717
"cbsnyt",4,"9155",0,14,3,3,0,0,296
"cbsnyt",4,"9155",1,5,3,4,1,0,487
"cbsnyt",4,"9155",NA,5,1,4,1,0,647
"cbsnyt",4,"9155",0,36,4,3,1,0,319
"cbsnyt",4,"9155",1,36,2,4,1,0,1427
"cbsnyt",4,"9155",1,25,4,2,0,0,591
"cbsnyt",4,"9155",0,44,2,3,0,0,1047
"cbsnyt",4,"9155",1,33,3,2,0,0,690
"cbsnyt",4,"9155",1,34,3,2,1,0,605
"cbsnyt",4,"9155",1,31,3,2,1,0,308
"cbsnyt",4,"9155",NA,50,2,4,1,0,1189
"cbsnyt",4,"9155",1,31,4,2,0,0,803
"cbsnyt",4,"9155",1,31,2,1,1,1,2626
"cbsnyt",4,"9155",1,33,2,3,1,0,1905
"cbsnyt",4,"9155",1,39,3,1,1,0,1497
"cbsnyt",4,"9155",1,33,4,2,0,0,401
"cbsnyt",4,"9155",1,28,2,1,0,0,714
"cbsnyt",4,"9155",1,33,4,2,0,0,803
"cbsnyt",4,"9155",0,33,3,2,0,0,690
"cbsnyt",4,"9155",0,33,2,4,1,0,1515
"cbsnyt",4,"9155",0,33,4,2,1,0,359
"cbsnyt",4,"9155",1,39,4,3,0,0,380
"cbsnyt",4,"9155",1,22,2,2,1,0,1262
"cbsnyt",4,"9155",0,36,2,4,1,0,713
"cbsnyt",4,"9155",0,7,2,3,1,0,953
"cbsnyt",4,"9155",0,39,1,4,0,1,2232
"cbsnyt",4,"9155",1,39,3,3,1,0,841
"cbsnyt",4,"9155",1,33,3,3,0,0,628
"cbsnyt",4,"9155",NA,44,3,2,1,0,302
"cbsnyt",4,"9155",0,44,1,3,0,0,1761
"cbsnyt",4,"9155",1,15,2,2,0,0,1997
"cbsnyt",4,"9155",NA,23,2,4,1,0,713
"cbsnyt",4,"9155",1,33,3,2,0,0,345
"cbsnyt",4,"9155",NA,19,2,3,0,0,1047
"cbsnyt",4,"9155",1,14,2,2,1,0,595
"cbsnyt",4,"9155",1,23,2,1,1,0,1275
"cbsnyt",4,"9155",1,23,2,2,0,0,1331
"cbsnyt",4,"9155",1,23,2,1,0,0,1427
"cbsnyt",4,"9155",0,23,4,2,0,0,756
"cbsnyt",4,"9155",1,23,4,1,0,0,903
"cbsnyt",4,"9155",1,43,1,2,0,0,3468
"cbsnyt",4,"9155",0,40,2,4,0,0,1696
"cbsnyt",4,"9155",1,33,2,2,1,0,1262
"cbsnyt",4,"9155",NA,25,1,3,1,1,2035
"cbsnyt",4,"9155",NA,41,1,3,1,0,787
"cbsnyt",4,"9155",NA,21,4,3,1,0,333
"cbsnyt",4,"9155",NA,44,3,4,1,0,1120
"cbsnyt",4,"9155",NA,41,1,4,1,0,1487
"cbsnyt",4,"9155",NA,31,3,1,1,0,998
"cbsnyt",4,"9155",NA,47,2,1,0,0,3718
"cbsnyt",4,"9155",NA,38,2,1,1,0,2313
"cbsnyt",4,"9155",NA,50,2,1,1,0,1275
"cbsnyt",4,"9155",NA,39,2,1,1,0,677
"cbsnyt",4,"9155",NA,31,4,1,0,0,479
"cbsnyt",4,"9155",NA,22,3,1,0,0,1117
"cbsnyt",4,"9155",NA,10,1,1,1,0,1329
"cbsnyt",4,"9155",NA,25,3,2,1,0,605
"cbsnyt",4,"9155",NA,36,2,3,1,0,1795
"cbsnyt",4,"9155",NA,23,4,2,0,0,189
"cbsnyt",4,"9155",NA,23,1,3,1,0,1510
"cbsnyt",4,"9155",NA,26,1,3,1,0,377
"cbsnyt",4,"9155",NA,29,3,2,0,0,589
"cbsnyt",4,"9155",NA,39,2,2,0,0,1413
"cbsnyt",4,"9155",NA,15,2,2,1,0,1189
"cbsnyt",4,"9155",NA,19,1,4,0,1,548
"cbsnyt",4,"9155",1,10,3,4,1,0,840
"cbsnyt",4,"9155",NA,10,4,4,0,0,464
"cbsnyt",4,"9155",NA,10,2,2,0,0,1387
"cbsnyt",4,"9155",NA,21,1,4,1,0,743
"cbsnyt",4,"9155",NA,21,3,3,0,0,616
"cbsnyt",4,"9155",NA,33,2,1,1,0,1354
"cbsnyt",4,"9155",NA,31,1,1,1,0,1354
"cbsnyt",4,"9155",NA,36,3,1,1,0,940
"cbsnyt",4,"9155",NA,41,2,2,1,0,1239
"cbsnyt",4,"9155",NA,11,4,1,0,0,941
"cbsnyt",4,"9155",NA,45,1,2,1,0,1079
"cbsnyt",4,"9155",NA,39,2,3,1,0,476
"cbsnyt",4,"9155",NA,5,1,4,1,0,1941
"cbsnyt",4,"9155",NA,5,1,3,1,0,685
"cbsnyt",4,"9155",NA,1,4,2,1,0,704
"cbsnyt",4,"9155",NA,25,1,3,1,1,2035
"cbsnyt",4,"9155",NA,43,2,1,0,0,1487
"cbsnyt",4,"9155",NA,10,2,4,0,0,1664
"cbsnyt",4,"9155",NA,15,2,3,0,0,502
"cbsnyt",4,"9155",NA,26,3,2,1,0,580
"cbsnyt",4,"9155",NA,36,2,2,0,0,1331
"cbsnyt",4,"9155",NA,23,1,3,1,0,1510
"cbsnyt",4,"9155",NA,15,2,1,1,0,1275
"cbsnyt",4,"9155",NA,10,2,1,1,0,2657
"cbsnyt",4,"9155",NA,7,3,1,1,0,998
"cbsnyt",4,"9155",NA,10,4,4,1,0,333
"cbsnyt",4,"9155",NA,41,1,1,0,0,1487
"cbsnyt",4,"9155",NA,10,4,2,0,0,788
"cbsnyt",4,"9155",NA,10,2,3,1,0,935
"cbsnyt",4,"9155",NA,36,2,1,0,0,1427
"cbsnyt",4,"9155",NA,36,1,3,1,0,755
"cbsnyt",4,"9155",NA,36,2,1,1,0,1275
"cbsnyt",4,"9155",NA,18,1,4,1,0,743
"cbsnyt",4,"9155",NA,50,1,4,1,0,713
"cbsnyt",4,"9155",NA,31,3,2,1,0,924
"cbsnyt",4,"9155",NA,31,2,2,1,1,1633
"cbsnyt",4,"9155",NA,7,3,3,0,0,1569
"cbsnyt",4,"9155",NA,22,2,2,0,0,707
"cbsnyt",4,"9155",NA,39,2,2,0,0,1413
"cbsnyt",4,"9155",NA,23,1,3,1,0,1510
"cbsnyt",4,"9155",NA,36,1,4,1,0,1427
"cbsnyt",4,"9155",NA,18,2,1,1,1,859
"cbsnyt",4,"9155",NA,42,2,4,0,0,798
"cbsnyt",4,"9155",1,10,3,1,1,0,980
"cbsnyt",4,"9155",1,25,4,1,1,0,2102
"cbsnyt",4,"9155",1,31,2,2,1,0,1262
"cbsnyt",4,"9155",1,1,2,3,0,0,1047
"cbsnyt",4,"9155",1,50,4,1,1,0,807
"cbsnyt",4,"9155",NA,44,3,3,0,1,811
"cbsnyt",4,"9155",1,47,2,4,1,0,743
"cbsnyt",4,"9155",0,18,1,2,0,0,1387
"cbsnyt",4,"9155",0,5,4,3,1,0,869
"cbsnyt",4,"9155",1,44,2,2,1,0,1859
"cbsnyt",4,"9155",0,5,4,2,1,0,613
"cbsnyt",4,"9155",1,34,1,4,1,1,961
"cbsnyt",4,"9155",1,11,4,2,1,0,704
"cbsnyt",4,"9155",0,43,2,2,1,0,1239
"cbsnyt",4,"9155",0,49,2,3,1,0,935
"cbsnyt",4,"9155",0,20,1,3,1,0,801
"cbsnyt",4,"9155",1,50,4,1,0,0,903
"cbsnyt",4,"9155",1,50,4,3,1,0,639
"cbsnyt",4,"9155",1,4,2,1,1,0,1329
"cbsnyt",4,"9155",1,47,3,2,0,0,677
"cbsnyt",4,"9155",0,44,2,3,0,1,1378
"cbsnyt",4,"9155",NA,16,1,2,0,0,1331
"cbsnyt",4,"9155",0,42,2,3,0,0,1004
"cbsnyt",4,"9155",1,24,2,2,0,0,1331
"cbsnyt",4,"9155",0,28,4,3,0,0,715
"cbsnyt",4,"9155",0,23,4,1,0,0,903
"cbsnyt",4,"9155",1,22,3,2,0,0,690
"cbsnyt",4,"9155",1,24,4,3,0,0,715
"cbsnyt",4,"9155",1,34,1,3,0,0,1761
"cbsnyt",4,"9155",1,44,2,3,1,0,468
"cbsnyt",4,"9155",1,39,2,3,1,0,953
"cbsnyt",4,"9155",0,7,2,3,1,0,953
"cbsnyt",4,"9155",0,22,4,2,0,0,803
"cbsnyt",4,"9155",0,33,4,3,1,1,877
"cbsnyt",4,"9155",1,44,2,4,1,0,1487
"cbsnyt",4,"9155",0,1,3,2,0,0,677
"cbsnyt",4,"9155",1,37,4,3,0,0,745
"cbsnyt",4,"9155",1,10,4,2,1,0,704
"cbsnyt",4,"9155",1,4,2,4,0,0,1664
"cbsnyt",4,"9155",1,15,3,3,1,0,264
"cbsnyt",4,"9155",NA,16,3,2,0,0,650
"cbsnyt",4,"9155",0,44,2,3,1,0,468
"cbsnyt",4,"9155",1,44,2,2,1,0,1239
"cbsnyt",4,"9155",1,25,1,2,0,0,1387
"cbsnyt",4,"9155",1,33,2,2,1,0,947
"cbsnyt",4,"9155",0,7,3,1,1,0,998
"cbsnyt",4,"9155",1,35,3,1,0,0,1052
"cbsnyt",4,"9155",0,15,4,1,1,1,1043
"cbsnyt",4,"9155",0,21,4,3,1,1,861
"cbsnyt",4,"9155",1,35,4,2,0,0,756
"cbsnyt",4,"9155",1,14,1,3,1,0,1510
"cbsnyt",4,"9155",0,44,4,1,1,0,841
"cbsnyt",4,"9155",1,1,2,1,1,0,1329
"cbsnyt",4,"9155",NA,24,2,4,1,0,2140
"cbsnyt",4,"9155",1,31,3,3,1,0,280
"cbsnyt",4,"9155",1,18,4,3,0,0,745
"cbsnyt",4,"9155",0,33,3,1,1,0,1497
"cbsnyt",4,"9155",1,15,2,2,0,0,1331
"cbsnyt",4,"9155",0,11,3,3,0,0,924
"cbsnyt",4,"9155",1,35,3,3,1,0,528
"cbsnyt",4,"9155",1,43,2,3,0,0,1047
"cbsnyt",4,"9155",0,1,3,2,1,0,605
"cbsnyt",4,"9155",0,39,4,2,1,0,717
"cbsnyt",4,"9155",0,50,2,2,1,0,1189
"cbsnyt",4,"9155",0,44,4,3,1,1,430
"cbsnyt",4,"9155",NA,1,3,3,1,1,712
"cbsnyt",4,"9155",NA,14,2,3,1,0,1795
"cbsnyt",4,"9155",1,22,4,4,1,0,422
"cbsnyt",4,"9155",1,33,4,4,0,0,803
"cbsnyt",4,"9155",0,5,3,2,1,0,526
"cbsnyt",4,"9155",1,44,3,3,1,0,550
"cbsnyt",4,"9155",1,5,4,3,0,0,648
"cbsnyt",4,"9155",0,44,4,1,1,0,841
"cbsnyt",4,"9155",NA,6,3,1,0,0,1432
"cbsnyt",4,"9155",1,32,4,3,0,0,648
"cbsnyt",4,"9155",0,43,2,3,0,0,1047
"cbsnyt",4,"9155",1,45,4,3,0,0,648
"cbsnyt",4,"9155",1,44,2,3,1,0,468
"cbsnyt",4,"9155",0,44,3,2,1,0,605
"cbsnyt",4,"9155",1,44,4,4,1,0,415
"cbsnyt",4,"9155",1,10,3,1,1,0,980
"cbsnyt",4,"9155",1,25,1,3,0,0,1761
"cbsnyt",4,"9155",1,39,2,2,1,0,1262
"cbsnyt",4,"9155",NA,22,4,2,1,0,717
"cbsnyt",4,"9155",1,33,3,1,0,0,559
"cbsnyt",4,"9155",0,44,3,2,0,0,677
"cbsnyt",4,"9155",1,34,2,1,1,1,1718
"cbsnyt",4,"9155",1,24,4,2,1,0,675
"cbsnyt",4,"9155",1,28,3,2,1,0,580
"cbsnyt",4,"9155",0,40,3,2,0,0,345
"cbsnyt",4,"9155",1,31,4,3,0,0,1518
"cbsnyt",4,"9155",NA,50,1,4,1,0,713
"cbsnyt",4,"9155",0,33,2,2,1,0,1262
"cbsnyt",4,"9155",1,25,1,2,0,1,913
"cbsnyt",4,"9155",0,44,2,3,1,0,935
"cbsnyt",4,"9155",NA,19,2,2,0,1,1826
"cbsnyt",4,"9155",1,24,4,3,0,0,1072
"cbsnyt",4,"9155",1,24,2,4,1,0,1427
"cbsnyt",4,"9155",0,43,1,3,0,0,2642
"cbsnyt",4,"9155",1,25,3,4,0,0,313
"cbsnyt",4,"9155",NA,34,1,4,1,0,743
"cbsnyt",4,"9155",1,39,1,3,0,0,1794
"cbsnyt",4,"9155",0,8,4,3,0,1,1471
"cbsnyt",4,"9155",0,24,2,2,0,0,1331
"cbsnyt",4,"9155",0,15,4,3,0,0,715
"cbsnyt",4,"9155",0,26,2,3,1,0,897
"cbsnyt",4,"9155",1,10,3,2,1,0,605
"cbsnyt",4,"9155",0,44,2,1,1,0,1329
"cbsnyt",4,"9155",1,44,2,2,1,0,929
"cbsnyt",4,"9155",0,39,2,4,1,0,1515
"cbsnyt",4,"9155",1,36,2,3,0,0,2009
"cbsnyt",4,"9155",1,14,3,3,1,0,528
"cbsnyt",4,"9155",1,50,3,4,0,0,601
"cbsnyt",4,"9155",1,19,3,1,1,0,980
"cbsnyt",4,"9155",1,33,2,3,0,0,1066
"cbsnyt",4,"9155",0,33,3,2,0,0,690
"cbsnyt",4,"9155",0,33,4,2,0,0,803
"cbsnyt",4,"9155",0,36,2,1,1,0,1275
"cbsnyt",4,"9155",1,17,3,2,0,0,650
"cbsnyt",4,"9155",0,14,2,4,0,0,1597
"cbsnyt",4,"9155",NA,43,1,4,0,0,1664
"cbsnyt",4,"9155",1,4,3,1,1,0,1469
"cbsnyt",4,"9155",0,44,2,3,0,1,2066
"cbsnyt",4,"9155",1,44,1,3,1,0,787
"cbsnyt",4,"9155",0,28,3,4,0,0,601
"cbsnyt",4,"9155",1,24,1,4,1,0,713
"cbsnyt",4,"9155",NA,24,4,2,1,0,675
"cbsnyt",4,"9155",0,50,1,4,0,0,1597
"cbsnyt",4,"9155",0,44,1,2,0,0,1387
"cbsnyt",4,"9155",0,26,1,4,0,0,1597
"cbsnyt",4,"9155",0,31,2,1,0,0,758
"cbsnyt",4,"9155",NA,25,4,1,1,0,841
"cbsnyt",4,"9155",NA,49,1,2,1,0,1239
"cbsnyt",4,"9155",NA,26,3,1,1,0,940
"cbsnyt",4,"9155",NA,50,4,2,0,0,756
"cbsnyt",4,"9155",0,35,3,3,1,0,792
"cbsnyt",4,"9155",NA,39,1,3,0,0,897
"cbsnyt",4,"9155",NA,37,2,1,1,0,1329
"cbsnyt",4,"9155",NA,25,2,1,1,0,1329
"cbsnyt",4,"9155",NA,25,4,1,0,0,941
"cbsnyt",4,"9155",NA,44,2,1,0,0,2231
"cbsnyt",4,"9155",NA,44,3,2,0,0,338
"cbsnyt",4,"9155",NA,5,1,2,1,0,1079
"cbsnyt",4,"9155",NA,50,3,2,1,0,290
"cbsnyt",4,"9155",NA,17,3,3,0,0,591
"cbsnyt",4,"9155",NA,36,2,1,1,0,1275
"cbsnyt",4,"9155",NA,24,3,2,1,0,580
"cbsnyt",4,"9155",NA,33,1,3,1,1,1036
"cbsnyt",4,"9155",NA,34,3,1,0,0,1096
"cbsnyt",4,"9155",NA,39,2,2,0,0,1413
"cbsnyt",4,"9155",NA,19,1,3,0,1,2318
"cbsnyt",4,"9155",NA,44,3,3,0,1,811
"cbsnyt",4,"9155",NA,25,1,2,1,0,1239
"cbsnyt",4,"9155",NA,28,2,1,1,0,637
"cbsnyt",4,"9155",NA,26,2,2,0,0,1331
"cbsnyt",4,"9155",NA,10,2,1,1,0,1329
"cbsnyt",4,"9155",NA,6,1,1,1,0,578
"cbsnyt",4,"9155",NA,5,4,2,0,0,686
"cbsnyt",4,"9155",NA,33,2,3,0,1,1404
"cbsnyt",4,"9155",NA,16,2,1,1,0,637
"cbsnyt",4,"9155",NA,15,2,4,1,0,713
"cbsnyt",4,"9155",NA,28,2,1,1,0,1275
"cbsnyt",4,"9155",NA,22,1,2,1,0,631
"cbsnyt",4,"9155",NA,25,2,1,0,0,2231
"cbsnyt",4,"9155",NA,33,1,3,1,0,801
"cbsnyt",4,"9155",NA,7,2,3,1,1,616
"cbsnyt",4,"9155",NA,4,1,3,0,1,2318
"cbsnyt",4,"9155",NA,1,2,1,1,0,1329
"cbsnyt",4,"9155",NA,21,1,3,1,0,2360
"cbsnyt",4,"9155",NA,50,2,2,0,0,1331
"cbsnyt",4,"9155",NA,10,2,1,0,1,1957
"cbsnyt",4,"9155",NA,9,1,1,1,0,664
"cbsnyt",4,"9155",NA,41,1,4,1,0,743
"cbsnyt",4,"9155",NA,22,2,1,1,0,1354
"cbsnyt",4,"9155",NA,33,2,3,1,0,476
"cbsnyt",4,"9155",NA,33,2,1,0,0,1515
"cbsnyt",4,"9155",NA,34,2,2,0,0,694
"cbsnyt",4,"9155",NA,18,2,3,1,0,935
"cbsnyt",4,"9155",NA,44,2,2,1,0,1239
"cbsnyt",4,"9155",0,17,1,3,0,0,1690
"cbsnyt",4,"9155",1,17,3,3,1,0,528
"cbsnyt",4,"9155",1,14,4,1,1,0,1614
"cbsnyt",4,"9155",1,45,4,2,1,0,613
"cbsnyt",4,"9155",1,3,2,1,1,0,1735
"cbsnyt",4,"9155",1,5,3,2,0,0,589
"cbsnyt",4,"9155",1,48,3,2,1,0,263
"cbsnyt",4,"9155",1,44,2,1,0,0,1487
"cbsnyt",4,"9155",1,32,2,2,1,0,1079
"cbsnyt",4,"9155",0,33,2,4,1,0,2272
"cbsnyt",4,"9155",1,5,2,4,0,0,724
"cbsnyt",4,"9155",0,3,3,3,1,0,239
"cbsnyt",4,"9155",1,6,2,4,1,0,1294
"cbsnyt",4,"9155",0,36,4,3,0,0,357
"cbsnyt",4,"9155",1,26,3,2,0,0,650
"cbsnyt",4,"9155",0,14,4,3,0,1,470
"cbsnyt",4,"9155",0,4,1,3,1,0,1573
"cbsnyt",4,"9155",1,15,2,1,1,0,1275
"cbsnyt",4,"9155",1,23,3,1,0,0,526
"cbsnyt",4,"9155",1,23,4,3,0,0,715
"cbsnyt",4,"9155",1,5,4,3,1,0,290
"cbsnyt",4,"9155",0,17,2,3,0,0,1004
"cbsnyt",4,"9155",1,11,2,3,1,0,468
"cbsnyt",4,"9155",0,18,2,4,1,0,743
"cbsnyt",4,"9155",0,44,3,1,1,0,980
"cbsnyt",4,"9155",1,41,2,4,1,0,743
"cbsnyt",4,"9155",1,5,2,3,1,0,610
"cbsnyt",4,"9155",1,28,4,3,0,0,357
"cbsnyt",4,"9155",1,24,2,3,1,0,449
"cbsnyt",4,"9155",1,5,3,2,1,0,526
"cbsnyt",4,"9155",NA,33,1,4,0,0,3391
"cbsnyt",4,"9155",0,26,2,3,1,0,897
"cbsnyt",4,"9155",0,33,2,2,1,1,816
"cbsnyt",4,"9155",1,42,4,2,1,0,675
"cbsnyt",4,"9155",1,34,3,2,0,0,1354
"cbsnyt",4,"9155",1,14,3,2,1,0,580
"cbsnyt",4,"9155",1,34,2,3,0,0,1570
"cbsnyt",4,"9155",0,33,4,2,0,0,803
"cbsnyt",4,"9155",0,19,4,2,0,1,1037
"cbsnyt",4,"9155",0,48,3,4,1,0,244
"cbsnyt",4,"9155",NA,1,3,3,1,0,275
"cbsnyt",4,"9155",1,3,3,1,0,0,954
"cbsnyt",4,"9155",0,5,3,3,0,0,536
"cbsnyt",4,"9155",0,3,3,2,0,0,589
"cbsnyt",4,"9155",0,48,1,1,1,0,1156
"cbsnyt",4,"9155",0,48,2,4,1,0,1294
"cbsnyt",4,"9155",1,5,2,2,0,0,604
"cbsnyt",4,"9155",0,48,3,2,0,0,589
"cbsnyt",4,"9155",0,5,4,3,0,0,973
"cbsnyt",4,"9155",1,5,4,1,0,0,819
"cbsnyt",4,"9155",1,16,3,4,1,0,537
"cbsnyt",4,"9155",0,5,2,1,0,0,1294
"cbsnyt",4,"9155",0,48,2,2,1,0,1079
"cbsnyt",4,"9155",1,5,2,4,0,0,724
"cbsnyt",4,"9155",0,5,3,1,1,0,853
"cbsnyt",4,"9155",0,5,3,3,0,0,536
"cbsnyt",4,"9155",1,5,4,2,0,0,686
"cbsnyt",4,"9155",1,5,1,4,1,0,1294
"cbsnyt",4,"9155",0,32,2,1,1,0,1156
"cbsnyt",4,"9155",0,5,4,2,1,0,613
"cbsnyt",4,"9155",0,32,2,3,0,0,456
"cbsnyt",4,"9155",1,32,2,4,0,0,1449
"cbsnyt",4,"9155",1,5,4,2,1,0,613
"cbsnyt",4,"9155",0,45,2,3,0,0,456
"cbsnyt",4,"9155",0,6,3,1,1,0,1279
"cbsnyt",4,"9155",NA,5,2,3,1,0,1017
"cbsnyt",4,"9155",1,5,2,2,0,0,1207
"cbsnyt",4,"9155",0,5,4,2,1,0,613
"cbsnyt",4,"9155",1,5,2,3,1,0,814
"cbsnyt",4,"9155",1,38,2,4,1,0,647
"cbsnyt",4,"9155",1,6,3,3,0,0,536
"cbsnyt",4,"9155",0,44,3,2,0,1,891
"cbsnyt",4,"9155",0,50,2,2,1,0,1189
"cbsnyt",4,"9155",NA,50,4,4,1,0,796
